"user_id","signup_date","device_type","acquisition_channel","city_tier","age_group"
1417,"2024-03-31","Android","YouTube","Tier-2","25-34"
1418,"2024-06-26","Web","Google Ads","Tier-2","35-44"
1419,"2024-03-24","Web","Google Ads","Tier-1","25-34"
1420,"2024-03-09","Android","YouTube","Tier-3","25-34"
1421,"2024-02-28","Android","Google Ads","Tier-1","45+"
1422,"2024-05-28","Web","YouTube","Tier-1","18-24"
1423,"2024-04-21","Web","YouTube","Tier-2","25-34"
1424,"2024-06-20","Web","Google Ads","Tier-2","18-24"
1425,"2024-03-27","iOS","Google Ads","Tier-3","18-24"
1426,"2024-05-21","Web","YouTube","Tier-1","35-44"
1427,"2024-03-19","Web","Google Ads","Tier-1","45+"
1428,"2024-05-06","iOS","YouTube","Tier-3","25-34"
1429,"2024-01-27","iOS","YouTube","Tier-1","18-24"
1430,"2024-02-15","Android","Instagram","Tier-2","18-24"
1431,"2024-06-22","iOS","Google Ads","Tier-2","45+"
1432,"2024-05-20","Android","Organic","Tier-2","25-34"
1433,"2024-02-13","iOS","Organic","Tier-3","18-24"
1434,"2024-06-15","Web","YouTube","Tier-1","25-34"
1435,"2024-04-18","Web","Instagram","Tier-1","18-24"
1436,"2024-06-15","Android","Instagram","Tier-3","45+"
1437,"2024-02-22","Web","Google Ads","Tier-1","45+"
1438,"2024-05-26","iOS","Instagram","Tier-2","25-34"
1439,"2024-06-29","Web","Instagram","Tier-3","25-34"
1440,"2024-02-12","iOS","YouTube","Tier-1","25-34"
1441,"2024-05-18","Web","Organic","Tier-3","18-24"
1442,"2024-04-12","Android","YouTube","Tier-2","18-24"
1443,"2024-02-12","Android","Instagram","Tier-1","35-44"
1444,"2024-03-29","Android","Organic","Tier-1","25-34"
1445,"2024-02-01","Android","Instagram","Tier-1","25-34"
1446,"2024-05-08","Web","Google Ads","Tier-3","18-24"
1447,"2024-04-18","Android","YouTube","Tier-1","25-34"
1448,"2024-05-06","Web","Google Ads","Tier-3","45+"
1449,"2024-01-05","Web","Instagram","Tier-1","35-44"
1450,"2024-02-27","Android","Google Ads","Tier-2","25-34"
1451,"2024-02-29","Android","Organic","Tier-3","25-34"
1452,"2024-01-10","Android","Google Ads","Tier-1","25-34"
1453,"2024-02-21","iOS","Google Ads","Tier-2","45+"
1454,"2024-01-08","iOS","Instagram","Tier-3","25-34"
1455,"2024-02-19","iOS","Google Ads","Tier-3","25-34"
1456,"2024-05-29","iOS","YouTube","Tier-3","25-34"
1457,"2024-02-20","iOS","Instagram","Tier-1","45+"
1458,"2024-04-12","iOS","YouTube","Tier-2","35-44"
1459,"2024-05-02","iOS","Instagram","Tier-2","18-24"
1460,"2024-06-21","iOS","Instagram","Tier-1","45+"
1461,"2024-06-23","Android","YouTube","Tier-3","45+"
1462,"2024-01-20","Android","Google Ads","Tier-3","18-24"
1463,"2024-02-12","Web","Google Ads","Tier-2","25-34"
1464,"2024-06-17","Android","Google Ads","Tier-2","18-24"
1465,"2024-04-20","Android","Instagram","Tier-3","45+"
1466,"2024-03-10","Android","Organic","Tier-2","25-34"
1467,"2024-06-26","Android","Google Ads","Tier-2","18-24"
1468,"2024-01-18","Android","Google Ads","Tier-3","35-44"
1469,"2024-06-14","iOS","Instagram","Tier-3","18-24"
1470,"2024-03-03","Web","Organic","Tier-3","45+"
1471,"2024-01-17","Android","Google Ads","Tier-1","18-24"
1472,"2024-01-18","Web","Google Ads","Tier-2","25-34"
1473,"2024-02-28","Android","Organic","Tier-2","18-24"
1474,"2024-04-17","iOS","Google Ads","Tier-1","25-34"
1475,"2024-04-02","iOS","YouTube","Tier-1","45+"
1476,"2024-06-03","iOS","Organic","Tier-2","45+"
1477,"2024-06-25","iOS","YouTube","Tier-2","35-44"
1478,"2024-03-31","Web","Google Ads","Tier-1","18-24"
1479,"2024-03-12","Android","YouTube","Tier-3","18-24"
1480,"2024-05-07","Android","YouTube","Tier-1","18-24"
1481,"2024-01-29","Web","Organic","Tier-2","25-34"
1482,"2024-03-10","Web","Organic","Tier-1","18-24"
1483,"2024-05-17","Android","Google Ads","Tier-1","25-34"
1484,"2024-05-02","Android","YouTube","Tier-2","25-34"
1485,"2024-03-06","Android","Google Ads","Tier-3","18-24"
1486,"2024-05-16","Android","Organic","Tier-3","18-24"
1487,"2024-03-20","Android","Instagram","Tier-3","18-24"
1488,"2024-02-11","iOS","Google Ads","Tier-3","45+"
1489,"2024-03-25","Android","Google Ads","Tier-1","18-24"
1490,"2024-04-25","Web","Instagram","Tier-3","45+"
1491,"2024-06-19","iOS","Organic","Tier-2","18-24"
1492,"2024-03-29","iOS","Google Ads","Tier-3","35-44"
1493,"2024-03-08","iOS","Instagram","Tier-1","45+"
1494,"2024-05-28","Web","Instagram","Tier-3","45+"
1495,"2024-06-21","iOS","Google Ads","Tier-2","25-34"
1496,"2024-06-09","iOS","YouTube","Tier-2","25-34"
1497,"2024-01-24","iOS","Instagram","Tier-3","45+"
1498,"2024-02-02","Android","Organic","Tier-2","25-34"
1499,"2024-05-07","iOS","Organic","Tier-1","25-34"
1500,"2024-05-10","Android","Organic","Tier-3","25-34"
1501,"2024-01-19","Web","Instagram","Tier-1","45+"
1502,"2024-03-08","Web","Instagram","Tier-1","18-24"
1503,"2024-01-21","iOS","Organic","Tier-1","45+"
1504,"2024-04-01","iOS","Instagram","Tier-2","45+"
1505,"2024-03-27","Web","YouTube","Tier-2","35-44"
1506,"2024-02-05","Android","Google Ads","Tier-1","18-24"
1507,"2024-03-24","iOS","YouTube","Tier-1","25-34"
1508,"2024-04-26","Android","Google Ads","Tier-3","35-44"
1509,"2024-03-19","Android","Google Ads","Tier-3","25-34"
1510,"2024-06-15","iOS","Organic","Tier-3","25-34"
1511,"2024-03-04","iOS","YouTube","Tier-2","18-24"
1512,"2024-01-19","iOS","Instagram","Tier-1","45+"
1513,"2024-06-18","Android","Google Ads","Tier-3","35-44"
1514,"2024-04-09","Android","Instagram","Tier-2","25-34"
1515,"2024-05-18","iOS","Google Ads","Tier-2","45+"
1516,"2024-05-08","Android","Organic","Tier-3","18-24"
1517,"2024-06-07","iOS","Google Ads","Tier-3","18-24"
1518,"2024-03-25","iOS","YouTube","Tier-2","45+"
1519,"2024-04-06","Android","Instagram","Tier-3","35-44"
1520,"2024-06-24","iOS","Organic","Tier-1","45+"
1521,"2024-04-27","Android","Google Ads","Tier-2","25-34"
1522,"2024-02-25","Android","Instagram","Tier-1","18-24"
1523,"2024-03-21","iOS","Instagram","Tier-3","35-44"
1524,"2024-01-28","Android","Organic","Tier-2","35-44"
1525,"2024-05-05","Web","Organic","Tier-1","25-34"
1526,"2024-01-10","Web","YouTube","Tier-3","18-24"
1527,"2024-06-02","iOS","Google Ads","Tier-2","25-34"
1528,"2024-01-25","iOS","YouTube","Tier-1","18-24"
1529,"2024-05-16","Android","Google Ads","Tier-3","45+"
1530,"2024-02-13","Android","YouTube","Tier-1","25-34"
1531,"2024-01-14","Android","YouTube","Tier-2","45+"
1532,"2024-06-06","Web","Instagram","Tier-1","18-24"
1533,"2024-02-06","Android","Organic","Tier-3","45+"
1534,"2024-01-27","Android","Instagram","Tier-2","25-34"
1535,"2024-01-04","Android","Instagram","Tier-2","18-24"
1536,"2024-05-07","Android","Organic","Tier-1","25-34"
1537,"2024-06-16","Web","Instagram","Tier-3","18-24"
1538,"2024-04-08","Android","Instagram","Tier-2","18-24"
1539,"2024-04-07","iOS","YouTube","Tier-1","45+"
1540,"2024-03-29","Android","Instagram","Tier-1","18-24"
1541,"2024-02-08","iOS","Organic","Tier-2","25-34"
1542,"2024-04-07","Web","Google Ads","Tier-2","25-34"
1543,"2024-01-12","Android","Organic","Tier-1","35-44"
1544,"2024-06-05","Android","Organic","Tier-3","45+"
1545,"2024-04-08","Web","Instagram","Tier-1","45+"
1546,"2024-02-11","Web","Google Ads","Tier-1","25-34"
1547,"2024-05-09","Android","YouTube","Tier-1","18-24"
1548,"2024-02-01","Android","Instagram","Tier-1","45+"
1549,"2024-04-08","Web","Organic","Tier-1","18-24"
1550,"2024-01-26","iOS","Instagram","Tier-1","45+"
1551,"2024-05-28","Web","Google Ads","Tier-1","45+"
1552,"2024-01-05","Android","Instagram","Tier-2","35-44"
1553,"2024-05-22","Web","Instagram","Tier-3","25-34"
1554,"2024-02-10","Android","Google Ads","Tier-3","35-44"
1555,"2024-05-29","Web","Instagram","Tier-3","18-24"
1556,"2024-05-29","Android","Organic","Tier-2","25-34"
1557,"2024-05-02","Web","Google Ads","Tier-2","18-24"
1558,"2024-03-22","Android","YouTube","Tier-1","45+"
1559,"2024-01-29","iOS","Organic","Tier-2","18-24"
1560,"2024-06-13","iOS","YouTube","Tier-3","18-24"
1561,"2024-04-20","Web","YouTube","Tier-3","45+"
1562,"2024-06-19","iOS","Organic","Tier-3","45+"
1563,"2024-02-01","Web","YouTube","Tier-3","25-34"
1564,"2024-03-04","Android","Google Ads","Tier-1","45+"
1565,"2024-03-27","Web","YouTube","Tier-3","18-24"
1566,"2024-06-10","Android","Instagram","Tier-3","18-24"
1567,"2024-02-11","Web","Organic","Tier-1","18-24"
1568,"2024-03-18","Android","Google Ads","Tier-2","25-34"
1569,"2024-03-24","iOS","Organic","Tier-3","25-34"
1570,"2024-05-06","Android","Google Ads","Tier-3","18-24"
1571,"2024-05-26","iOS","YouTube","Tier-1","35-44"
1572,"2024-01-11","Web","YouTube","Tier-3","18-24"
1573,"2024-04-17","Web","Instagram","Tier-2","45+"
1574,"2024-04-07","Android","Instagram","Tier-2","35-44"
1575,"2024-04-26","iOS","Instagram","Tier-3","18-24"
1576,"2024-03-22","Web","Google Ads","Tier-3","45+"
1577,"2024-06-01","iOS","Organic","Tier-2","18-24"
1578,"2024-02-16","iOS","Google Ads","Tier-1","18-24"
1579,"2024-05-08","Android","Google Ads","Tier-2","45+"
1580,"2024-02-19","Web","Google Ads","Tier-3","35-44"
1581,"2024-04-10","Android","Organic","Tier-2","18-24"
1582,"2024-03-09","Web","Google Ads","Tier-1","25-34"
1583,"2024-02-24","iOS","YouTube","Tier-2","35-44"
1584,"2024-02-28","iOS","Instagram","Tier-3","25-34"
1585,"2024-06-08","iOS","Instagram","Tier-3","35-44"
1586,"2024-02-08","Android","Organic","Tier-3","18-24"
1587,"2024-06-07","iOS","YouTube","Tier-1","18-24"
1588,"2024-02-20","Android","Organic","Tier-1","25-34"
1589,"2024-06-21","iOS","YouTube","Tier-2","25-34"
1590,"2024-01-07","iOS","Organic","Tier-1","45+"
1591,"2024-06-25","iOS","Organic","Tier-2","18-24"
1592,"2024-06-20","iOS","Instagram","Tier-2","18-24"
1593,"2024-05-03","Android","YouTube","Tier-3","45+"
1594,"2024-04-26","iOS","Instagram","Tier-1","18-24"
1595,"2024-01-22","iOS","YouTube","Tier-1","18-24"
1596,"2024-06-20","iOS","Instagram","Tier-1","25-34"
1597,"2024-02-29","iOS","YouTube","Tier-2","18-24"
1598,"2024-06-28","Web","Instagram","Tier-1","35-44"
1599,"2024-06-12","Android","YouTube","Tier-2","35-44"
1600,"2024-05-27","Android","Google Ads","Tier-1","18-24"
1601,"2024-01-14","Android","YouTube","Tier-3","45+"
1602,"2024-01-15","iOS","Google Ads","Tier-3","25-34"
1603,"2024-06-15","Web","Google Ads","Tier-3","25-34"
1604,"2024-04-01","Web","YouTube","Tier-1","25-34"
1605,"2024-04-27","Web","Instagram","Tier-1","35-44"
1606,"2024-02-19","Android","Instagram","Tier-2","45+"
1607,"2024-03-26","Web","Organic","Tier-2","18-24"
1608,"2024-05-08","iOS","Organic","Tier-1","25-34"
1609,"2024-01-01","Android","Organic","Tier-2","25-34"
1610,"2024-06-18","Android","YouTube","Tier-2","25-34"
1611,"2024-03-29","Android","Google Ads","Tier-1","18-24"
1612,"2024-05-15","Web","Instagram","Tier-2","25-34"
1613,"2024-06-19","iOS","YouTube","Tier-2","35-44"
1614,"2024-03-11","iOS","Google Ads","Tier-1","35-44"
1615,"2024-02-07","iOS","YouTube","Tier-3","35-44"
1616,"2024-06-11","Web","Organic","Tier-1","45+"
1617,"2024-05-20","Web","YouTube","Tier-1","25-34"
1618,"2024-02-03","Android","Instagram","Tier-1","25-34"
1619,"2024-03-11","Android","Google Ads","Tier-3","18-24"
1620,"2024-05-16","iOS","YouTube","Tier-1","25-34"
1621,"2024-05-11","Android","YouTube","Tier-1","18-24"
1622,"2024-06-27","iOS","Google Ads","Tier-3","25-34"
1623,"2024-01-31","Web","Instagram","Tier-3","25-34"
1624,"2024-05-16","iOS","Organic","Tier-3","18-24"
1625,"2024-02-03","Android","Instagram","Tier-3","45+"
1626,"2024-04-05","iOS","YouTube","Tier-2","25-34"
1627,"2024-01-09","Web","Google Ads","Tier-3","25-34"
1628,"2024-01-17","Web","Google Ads","Tier-2","18-24"
1629,"2024-06-12","Web","Instagram","Tier-2","35-44"
1630,"2024-04-30","iOS","Instagram","Tier-3","35-44"
1631,"2024-03-17","iOS","Instagram","Tier-1","45+"
1632,"2024-03-25","iOS","Google Ads","Tier-2","18-24"
1633,"2024-05-11","iOS","Instagram","Tier-2","25-34"
1634,"2024-02-09","Android","YouTube","Tier-1","25-34"
1635,"2024-04-13","Android","Google Ads","Tier-2","45+"
1636,"2024-02-12","iOS","Instagram","Tier-2","45+"
1637,"2024-01-13","Android","YouTube","Tier-3","35-44"
1638,"2024-05-01","Android","Instagram","Tier-2","45+"
1639,"2024-01-07","Web","Organic","Tier-2","18-24"
1640,"2024-03-04","Android","YouTube","Tier-1","25-34"
1641,"2024-03-11","iOS","Google Ads","Tier-3","25-34"
1642,"2024-05-09","Web","Google Ads","Tier-3","45+"
1643,"2024-03-08","Android","YouTube","Tier-1","35-44"
1644,"2024-03-20","Web","Google Ads","Tier-1","18-24"
1645,"2024-06-20","iOS","YouTube","Tier-2","45+"
1646,"2024-03-06","Web","YouTube","Tier-1","25-34"
1647,"2024-01-20","Android","Instagram","Tier-3","18-24"
1648,"2024-04-02","Web","Instagram","Tier-3","35-44"
1649,"2024-02-12","iOS","YouTube","Tier-3","18-24"
1650,"2024-06-18","Web","Google Ads","Tier-2","18-24"
1651,"2024-06-24","Android","Google Ads","Tier-2","25-34"
1652,"2024-05-07","Web","YouTube","Tier-3","18-24"
1653,"2024-02-14","Android","Organic","Tier-2","35-44"
1654,"2024-06-15","Android","Google Ads","Tier-2","25-34"
1655,"2024-02-28","Android","Google Ads","Tier-2","18-24"
1656,"2024-03-26","Web","Organic","Tier-2","35-44"
1657,"2024-01-04","Android","Instagram","Tier-1","25-34"
1658,"2024-01-22","Android","Organic","Tier-3","35-44"
1659,"2024-03-16","iOS","Google Ads","Tier-1","18-24"
1660,"2024-06-07","Android","Instagram","Tier-3","25-34"
1661,"2024-06-29","Android","Google Ads","Tier-2","35-44"
1662,"2024-01-24","Android","Instagram","Tier-3","35-44"
1663,"2024-06-13","iOS","Google Ads","Tier-3","18-24"
1664,"2024-05-30","Web","YouTube","Tier-3","45+"
1665,"2024-04-06","iOS","Google Ads","Tier-3","25-34"
1666,"2024-05-30","Android","YouTube","Tier-1","18-24"
1667,"2024-04-22","iOS","Organic","Tier-3","45+"
1668,"2024-04-28","Android","Instagram","Tier-2","35-44"
1669,"2024-01-06","Web","Instagram","Tier-3","18-24"
1670,"2024-06-01","Web","Instagram","Tier-2","35-44"
1671,"2024-04-13","Web","YouTube","Tier-1","25-34"
1672,"2024-02-21","iOS","Instagram","Tier-2","35-44"
1673,"2024-02-22","iOS","YouTube","Tier-2","45+"
1674,"2024-02-27","Web","Google Ads","Tier-3","35-44"
1675,"2024-01-14","iOS","YouTube","Tier-3","18-24"
1676,"2024-03-17","Android","Instagram","Tier-3","18-24"
1677,"2024-03-09","Android","Instagram","Tier-2","18-24"
1678,"2024-05-30","iOS","Organic","Tier-2","18-24"
1679,"2024-04-17","iOS","Google Ads","Tier-2","25-34"
1680,"2024-06-12","Web","Organic","Tier-1","45+"
1681,"2024-01-31","iOS","Instagram","Tier-2","25-34"
1682,"2024-01-27","Web","Instagram","Tier-1","25-34"
1683,"2024-06-20","Android","YouTube","Tier-3","18-24"
1684,"2024-02-23","Android","Instagram","Tier-3","35-44"
1685,"2024-04-19","iOS","YouTube","Tier-2","18-24"
1686,"2024-01-14","Web","Organic","Tier-2","45+"
1687,"2024-06-11","iOS","Organic","Tier-2","18-24"
1688,"2024-02-09","Android","Google Ads","Tier-1","45+"
1689,"2024-06-15","iOS","Instagram","Tier-2","18-24"
1690,"2024-01-30","Android","Google Ads","Tier-2","35-44"
1691,"2024-06-13","Web","Instagram","Tier-2","18-24"
1692,"2024-06-12","Web","Organic","Tier-2","25-34"
1693,"2024-02-21","Web","YouTube","Tier-2","25-34"
1694,"2024-06-02","iOS","YouTube","Tier-3","18-24"
1695,"2024-01-06","Android","Google Ads","Tier-3","45+"
1696,"2024-05-01","Android","YouTube","Tier-2","18-24"
1697,"2024-01-29","Android","Google Ads","Tier-2","18-24"
1698,"2024-03-16","Web","YouTube","Tier-2","18-24"
1699,"2024-02-29","iOS","Organic","Tier-2","18-24"
1700,"2024-01-17","iOS","Organic","Tier-3","25-34"
1701,"2024-02-17","iOS","YouTube","Tier-2","45+"
1702,"2024-02-13","Web","Google Ads","Tier-2","25-34"
1703,"2024-05-31","Web","Google Ads","Tier-3","18-24"
1704,"2024-06-12","Web","YouTube","Tier-1","18-24"
1705,"2024-05-15","Android","Google Ads","Tier-3","18-24"
1706,"2024-04-10","Android","Instagram","Tier-2","18-24"
1707,"2024-03-18","Android","Google Ads","Tier-1","25-34"
1708,"2024-03-11","iOS","Instagram","Tier-3","25-34"
1709,"2024-05-18","iOS","Organic","Tier-3","18-24"
1710,"2024-04-11","Android","Google Ads","Tier-1","25-34"
1711,"2024-06-20","Android","Organic","Tier-1","25-34"
1712,"2024-01-16","Android","Instagram","Tier-3","45+"
1713,"2024-02-12","Web","Google Ads","Tier-2","25-34"
1714,"2024-03-20","iOS","Organic","Tier-2","18-24"
1715,"2024-01-06","iOS","Instagram","Tier-1","25-34"
1716,"2024-02-15","iOS","Google Ads","Tier-1","45+"
1717,"2024-01-19","iOS","Instagram","Tier-3","18-24"
1718,"2024-06-24","Web","Instagram","Tier-2","18-24"
1719,"2024-01-06","iOS","Google Ads","Tier-3","45+"
1720,"2024-04-04","iOS","YouTube","Tier-1","45+"
1721,"2024-04-05","Android","YouTube","Tier-2","25-34"
1722,"2024-01-22","Android","YouTube","Tier-3","35-44"
1723,"2024-04-11","iOS","Instagram","Tier-1","45+"
1724,"2024-03-12","Android","Google Ads","Tier-2","18-24"
1725,"2024-06-15","iOS","Organic","Tier-2","45+"
1726,"2024-02-16","iOS","Google Ads","Tier-2","35-44"
1727,"2024-04-01","Android","Google Ads","Tier-2","18-24"
1728,"2024-02-06","Android","Organic","Tier-2","18-24"
1729,"2024-03-22","Android","Google Ads","Tier-2","45+"
1730,"2024-04-16","iOS","YouTube","Tier-3","25-34"
1731,"2024-03-05","Web","Google Ads","Tier-1","18-24"
1732,"2024-06-13","Android","Google Ads","Tier-1","25-34"
1733,"2024-01-21","Web","Google Ads","Tier-3","18-24"
1734,"2024-04-02","Android","YouTube","Tier-3","35-44"
1735,"2024-03-04","iOS","Organic","Tier-1","45+"
1736,"2024-02-22","Web","YouTube","Tier-3","45+"
1737,"2024-06-12","Web","Organic","Tier-3","45+"
1738,"2024-06-17","Android","Instagram","Tier-2","45+"
1739,"2024-01-28","Android","Google Ads","Tier-3","35-44"
1740,"2024-04-30","iOS","Organic","Tier-2","25-34"
1741,"2024-06-29","iOS","Google Ads","Tier-1","18-24"
1742,"2024-03-22","Android","Google Ads","Tier-1","18-24"
1743,"2024-02-02","iOS","YouTube","Tier-2","18-24"
1744,"2024-04-05","Web","Instagram","Tier-1","25-34"
1745,"2024-06-28","iOS","Google Ads","Tier-3","25-34"
1746,"2024-04-20","Android","Google Ads","Tier-2","45+"
1747,"2024-01-06","Android","YouTube","Tier-3","25-34"
1748,"2024-05-16","Android","YouTube","Tier-2","25-34"
1749,"2024-05-25","iOS","Organic","Tier-3","18-24"
1750,"2024-01-30","iOS","Organic","Tier-3","45+"
1751,"2024-05-28","Android","YouTube","Tier-1","18-24"
1752,"2024-06-25","Web","YouTube","Tier-1","45+"
1753,"2024-04-21","Web","Instagram","Tier-1","25-34"
1754,"2024-03-10","iOS","YouTube","Tier-2","25-34"
1755,"2024-03-28","Android","Organic","Tier-1","25-34"
1756,"2024-06-20","Web","Google Ads","Tier-3","25-34"
1757,"2024-02-11","iOS","YouTube","Tier-3","35-44"
1758,"2024-01-18","Android","Organic","Tier-3","18-24"
1759,"2024-04-22","iOS","Google Ads","Tier-1","35-44"
1760,"2024-04-06","Web","Organic","Tier-1","35-44"
1761,"2024-05-25","iOS","Instagram","Tier-1","18-24"
1762,"2024-04-13","Web","Instagram","Tier-2","18-24"
1763,"2024-01-22","Web","Google Ads","Tier-1","18-24"
1764,"2024-02-01","Android","Organic","Tier-1","18-24"
1765,"2024-04-04","Android","YouTube","Tier-1","25-34"
1766,"2024-04-06","Web","Organic","Tier-1","25-34"
1767,"2024-04-19","iOS","Organic","Tier-1","25-34"
1768,"2024-01-10","iOS","Instagram","Tier-1","45+"
1769,"2024-03-15","iOS","YouTube","Tier-2","35-44"
1770,"2024-05-10","Android","Instagram","Tier-2","18-24"
1771,"2024-06-23","Android","Google Ads","Tier-1","35-44"
1772,"2024-01-09","Web","YouTube","Tier-3","18-24"
1773,"2024-04-28","iOS","YouTube","Tier-2","35-44"
1774,"2024-04-22","Android","Instagram","Tier-3","18-24"
1775,"2024-02-15","Web","Organic","Tier-3","35-44"
1776,"2024-01-01","Android","Instagram","Tier-2","18-24"
1777,"2024-04-24","Android","Google Ads","Tier-2","45+"
1778,"2024-05-09","iOS","YouTube","Tier-1","25-34"
1779,"2024-04-18","Android","Instagram","Tier-3","25-34"
1780,"2024-06-24","iOS","Google Ads","Tier-3","18-24"
1781,"2024-05-28","Android","Instagram","Tier-3","45+"
1782,"2024-02-04","Android","YouTube","Tier-3","25-34"
1783,"2024-05-09","iOS","Google Ads","Tier-3","25-34"
1784,"2024-03-16","Web","YouTube","Tier-3","25-34"
1785,"2024-02-17","Android","YouTube","Tier-1","18-24"
1786,"2024-06-06","Android","YouTube","Tier-3","45+"
1787,"2024-06-14","Android","Google Ads","Tier-1","25-34"
1788,"2024-01-27","iOS","YouTube","Tier-3","25-34"
1789,"2024-02-20","iOS","Organic","Tier-1","18-24"
1790,"2024-01-26","Android","YouTube","Tier-1","45+"
1791,"2024-03-20","Web","Instagram","Tier-2","35-44"
1792,"2024-03-14","Web","Instagram","Tier-1","18-24"
1793,"2024-02-23","Android","Google Ads","Tier-2","25-34"
1794,"2024-02-20","Android","Google Ads","Tier-1","35-44"
1795,"2024-01-30","Android","YouTube","Tier-1","35-44"
1796,"2024-04-26","iOS","Instagram","Tier-2","35-44"
1797,"2024-02-06","Android","Instagram","Tier-3","18-24"
1798,"2024-04-04","iOS","Instagram","Tier-2","45+"
1799,"2024-04-14","Web","YouTube","Tier-3","25-34"
1800,"2024-04-06","Android","Organic","Tier-2","45+"
1801,"2024-05-13","Web","Organic","Tier-3","25-34"
1802,"2024-03-30","Android","YouTube","Tier-2","18-24"
1803,"2024-05-04","iOS","Organic","Tier-3","45+"
1804,"2024-01-19","Web","Google Ads","Tier-2","18-24"
1805,"2024-02-23","Web","Google Ads","Tier-2","45+"
1806,"2024-06-09","Android","YouTube","Tier-2","25-34"
1807,"2024-02-08","Android","YouTube","Tier-1","18-24"
1808,"2024-03-08","Web","YouTube","Tier-2","45+"
1809,"2024-05-25","Android","Instagram","Tier-3","25-34"
1810,"2024-04-23","iOS","Instagram","Tier-3","18-24"
1811,"2024-04-10","Android","Google Ads","Tier-1","35-44"
1812,"2024-05-24","iOS","Instagram","Tier-1","35-44"
1813,"2024-06-10","Android","Instagram","Tier-2","25-34"
1814,"2024-02-22","Web","Google Ads","Tier-1","45+"
1815,"2024-03-23","iOS","YouTube","Tier-2","35-44"
1816,"2024-04-04","Android","Instagram","Tier-1","18-24"
1817,"2024-05-22","Web","Instagram","Tier-1","18-24"
1818,"2024-01-14","iOS","Google Ads","Tier-3","35-44"
1819,"2024-05-25","iOS","YouTube","Tier-2","25-34"
1820,"2024-03-15","Android","Google Ads","Tier-3","18-24"
1821,"2024-01-14","Web","Instagram","Tier-2","45+"
1822,"2024-06-10","Web","Google Ads","Tier-1","35-44"
1823,"2024-05-16","Android","Instagram","Tier-2","25-34"
1824,"2024-06-06","iOS","Organic","Tier-2","18-24"
1825,"2024-02-17","iOS","Organic","Tier-3","25-34"
1826,"2024-01-13","Android","Google Ads","Tier-1","25-34"
1827,"2024-02-27","iOS","Organic","Tier-1","18-24"
1828,"2024-02-21","iOS","Google Ads","Tier-1","18-24"
1829,"2024-04-03","iOS","Google Ads","Tier-1","45+"
1830,"2024-03-17","Web","Organic","Tier-1","25-34"
1831,"2024-06-29","iOS","YouTube","Tier-1","25-34"
1832,"2024-05-10","iOS","Google Ads","Tier-3","25-34"
1833,"2024-02-14","iOS","Google Ads","Tier-1","35-44"
1834,"2024-05-04","Android","Google Ads","Tier-2","18-24"
1835,"2024-04-04","Web","YouTube","Tier-2","25-34"
1836,"2024-02-17","Android","Organic","Tier-3","25-34"
1837,"2024-05-15","iOS","Organic","Tier-2","25-34"
1838,"2024-02-10","iOS","Google Ads","Tier-2","25-34"
1839,"2024-06-13","Web","Instagram","Tier-3","35-44"
1840,"2024-02-14","Android","YouTube","Tier-1","18-24"
1841,"2024-05-21","Android","Google Ads","Tier-2","18-24"
1842,"2024-06-06","Web","YouTube","Tier-1","25-34"
1843,"2024-02-21","Web","Instagram","Tier-1","18-24"
1844,"2024-05-06","Android","Organic","Tier-3","45+"
1845,"2024-01-05","Web","Google Ads","Tier-2","18-24"
1846,"2024-04-18","iOS","YouTube","Tier-1","18-24"
1847,"2024-06-11","Web","YouTube","Tier-3","18-24"
1848,"2024-02-02","Android","Instagram","Tier-1","25-34"
1849,"2024-04-13","iOS","Instagram","Tier-1","35-44"
1850,"2024-03-28","iOS","Organic","Tier-2","35-44"
1851,"2024-02-26","Android","YouTube","Tier-3","35-44"
1852,"2024-06-29","iOS","Google Ads","Tier-2","45+"
1853,"2024-03-27","Web","Google Ads","Tier-1","18-24"
1854,"2024-04-08","Android","Organic","Tier-1","45+"
1855,"2024-03-16","Web","YouTube","Tier-1","25-34"
1856,"2024-02-06","iOS","Google Ads","Tier-1","25-34"
1857,"2024-04-05","Web","Instagram","Tier-2","18-24"
1858,"2024-02-13","Web","YouTube","Tier-1","45+"
1859,"2024-04-25","Android","Google Ads","Tier-1","25-34"
1860,"2024-06-26","Android","YouTube","Tier-3","35-44"
1861,"2024-01-04","iOS","Google Ads","Tier-2","45+"
1862,"2024-03-13","iOS","Organic","Tier-2","25-34"
1863,"2024-02-17","iOS","Google Ads","Tier-2","25-34"
1864,"2024-05-20","Android","Google Ads","Tier-3","25-34"
1865,"2024-03-27","Android","Google Ads","Tier-2","25-34"
1866,"2024-02-22","Android","YouTube","Tier-2","45+"
1867,"2024-06-07","iOS","Organic","Tier-3","45+"
1868,"2024-06-08","iOS","Organic","Tier-1","18-24"
1869,"2024-02-20","Android","Instagram","Tier-3","45+"
1870,"2024-02-08","iOS","Instagram","Tier-2","35-44"
1871,"2024-03-31","Web","Google Ads","Tier-2","25-34"
1872,"2024-05-25","iOS","Instagram","Tier-2","25-34"
1873,"2024-04-01","Android","YouTube","Tier-2","18-24"
1874,"2024-04-04","Android","Google Ads","Tier-2","18-24"
1875,"2024-03-14","Android","YouTube","Tier-2","35-44"
1876,"2024-02-12","Web","Instagram","Tier-1","35-44"
1877,"2024-06-28","Web","Organic","Tier-2","25-34"
