"session_id","user_id","session_date","screen_name","funnel_stage","time_spent_seconds","action_taken"
13796,2228,"2024-02-08","Payment",4,112,"dropped"
13797,2417,"2024-05-29","Plan Selection",3,20,"dropped"
13798,1820,"2024-04-13","Home",1,102,"dropped"
13799,1975,"2024-04-29","Pricing Page",2,59,"dropped"
13800,1123,"2024-03-10","Payment",4,174,"viewed"
13801,614,"2024-05-27","Pricing Page",2,65,"dropped"
13802,2564,"2024-06-17","Home",1,133,"viewed"
13803,1258,"2024-04-05","Pricing Page",2,48,"dropped"
13804,2222,"2024-01-08","Confirmation",5,176,"converted"
13805,527,"2024-03-11","Pricing Page",2,56,"dropped"
13806,932,"2024-06-25","Confirmation",5,168,"converted"
13807,388,"2024-02-18","Confirmation",5,12,"converted"
13808,528,"2024-05-31","Plan Selection",3,164,"viewed"
13809,522,"2024-02-01","Pricing Page",2,35,"viewed"
13810,2312,"2024-02-19","Home",1,112,"clicked"
13811,832,"2024-02-23","Plan Selection",3,76,"viewed"
13812,1942,"2024-01-10","Pricing Page",2,42,"dropped"
13813,1218,"2024-04-26","Confirmation",5,12,"converted"
13814,318,"2024-03-29","Home",1,40,"clicked"
13815,1501,"2024-02-29","Home",1,146,"dropped"
13816,196,"2024-02-16","Home",1,134,"viewed"
13817,1611,"2024-01-08","Plan Selection",3,180,"clicked"
13818,2388,"2024-04-13","Pricing Page",2,56,"clicked"
13819,2007,"2024-02-10","Home",1,192,"dropped"
13820,931,"2024-06-16","Plan Selection",3,139,"dropped"
13821,2973,"2024-03-12","Home",1,176,"dropped"
13822,656,"2024-04-30","Plan Selection",3,88,"viewed"
13823,1390,"2024-04-05","Pricing Page",2,59,"clicked"
13824,2602,"2024-06-16","Home",1,70,"clicked"
13825,1433,"2024-06-21","Pricing Page",2,62,"dropped"
13826,2230,"2024-04-21","Payment",4,100,"viewed"
13827,2976,"2024-06-21","Payment",4,33,"dropped"
13828,1812,"2024-03-22","Pricing Page",2,62,"clicked"
13829,1738,"2024-03-25","Plan Selection",3,134,"clicked"
13830,1888,"2024-02-14","Pricing Page",2,59,"viewed"
13831,661,"2024-04-22","Pricing Page",2,50,"clicked"
13832,60,"2024-01-30","Payment",4,77,"clicked"
13833,2831,"2024-04-08","Confirmation",5,166,"converted"
13834,785,"2024-06-23","Home",1,62,"dropped"
13835,850,"2024-05-20","Home",1,178,"dropped"
13836,2925,"2024-04-14","Confirmation",5,24,"converted"
13837,1468,"2024-02-10","Plan Selection",3,118,"viewed"
13838,931,"2024-02-04","Home",1,110,"clicked"
13839,2433,"2024-04-30","Confirmation",5,108,"converted"
13840,2293,"2024-03-03","Pricing Page",2,34,"clicked"
13841,2807,"2024-02-10","Pricing Page",2,58,"viewed"
13842,2995,"2024-05-03","Pricing Page",2,39,"dropped"
13843,2914,"2024-05-18","Confirmation",5,71,"converted"
13844,2286,"2024-06-10","Home",1,56,"viewed"
13845,1032,"2024-06-11","Pricing Page",2,55,"dropped"
13846,2797,"2024-01-11","Pricing Page",2,39,"dropped"
13847,1407,"2024-01-18","Home",1,18,"dropped"
13848,11,"2024-06-18","Plan Selection",3,111,"clicked"
13849,629,"2024-03-15","Pricing Page",2,64,"dropped"
13850,956,"2024-06-27","Confirmation",5,205,"converted"
13851,2773,"2024-05-04","Plan Selection",3,57,"dropped"
13852,1099,"2024-02-02","Payment",4,108,"dropped"
13853,2086,"2024-03-09","Payment",4,178,"viewed"
13854,1747,"2024-03-22","Pricing Page",2,42,"dropped"
13855,2305,"2024-01-21","Pricing Page",2,59,"dropped"
13856,1463,"2024-02-04","Pricing Page",2,57,"dropped"
13857,1553,"2024-03-21","Plan Selection",3,207,"viewed"
13858,2244,"2024-06-14","Pricing Page",2,66,"clicked"
13859,1546,"2024-04-15","Pricing Page",2,41,"dropped"
13860,744,"2024-04-28","Plan Selection",3,136,"viewed"
13861,390,"2024-05-30","Payment",4,90,"viewed"
13862,540,"2024-06-05","Payment",4,66,"dropped"
13863,1946,"2024-06-19","Payment",4,201,"clicked"
13864,2104,"2024-06-23","Plan Selection",3,150,"clicked"
13865,1949,"2024-02-05","Home",1,117,"viewed"
13866,1418,"2024-04-02","Home",1,37,"clicked"
13867,149,"2024-03-07","Plan Selection",3,78,"viewed"
13868,512,"2024-06-18","Home",1,18,"viewed"
13869,1175,"2024-06-01","Home",1,151,"clicked"
13870,2578,"2024-01-20","Confirmation",5,95,"converted"
13871,855,"2024-01-27","Payment",4,199,"dropped"
13872,2130,"2024-02-08","Confirmation",5,26,"converted"
13873,1717,"2024-04-21","Pricing Page",2,67,"clicked"
13874,2643,"2024-01-24","Home",1,142,"clicked"
13875,1328,"2024-03-04","Pricing Page",2,32,"dropped"
13876,1870,"2024-04-13","Confirmation",5,60,"converted"
13877,842,"2024-04-26","Pricing Page",2,67,"clicked"
13878,2445,"2024-05-28","Plan Selection",3,181,"clicked"
13879,2682,"2024-04-16","Pricing Page",2,54,"viewed"
13880,654,"2024-01-30","Home",1,66,"viewed"
13881,2748,"2024-05-10","Payment",4,33,"dropped"
13882,2195,"2024-04-20","Payment",4,92,"clicked"
13883,1185,"2024-03-11","Payment",4,146,"dropped"
13884,1455,"2024-01-19","Home",1,198,"clicked"
13885,103,"2024-03-22","Home",1,93,"viewed"
13886,2512,"2024-03-01","Home",1,172,"clicked"
13887,1319,"2024-03-25","Home",1,157,"clicked"
13888,2278,"2024-01-03","Payment",4,199,"clicked"
13889,2529,"2024-02-07","Pricing Page",2,56,"viewed"
13890,2696,"2024-05-18","Home",1,84,"clicked"
13891,660,"2024-05-05","Payment",4,200,"clicked"
13892,2625,"2024-03-01","Home",1,53,"viewed"
13893,500,"2024-06-18","Home",1,35,"dropped"
13894,2897,"2024-04-22","Pricing Page",2,43,"dropped"
13895,2410,"2024-02-08","Plan Selection",3,133,"dropped"
13896,2355,"2024-04-08","Pricing Page",2,45,"dropped"
13897,1857,"2024-06-10","Plan Selection",3,86,"dropped"
13898,545,"2024-05-09","Home",1,205,"viewed"
13899,416,"2024-02-15","Payment",4,99,"viewed"
13900,662,"2024-06-24","Home",1,204,"clicked"
13901,2405,"2024-06-25","Pricing Page",2,49,"dropped"
13902,1746,"2024-02-18","Plan Selection",3,31,"viewed"
13903,1848,"2024-05-10","Payment",4,128,"viewed"
13904,2466,"2024-06-20","Pricing Page",2,51,"dropped"
13905,1012,"2024-01-09","Pricing Page",2,58,"dropped"
13906,1787,"2024-05-09","Payment",4,168,"viewed"
13907,1910,"2024-03-08","Confirmation",5,139,"converted"
13908,1135,"2024-06-20","Plan Selection",3,49,"dropped"
13909,733,"2024-05-09","Payment",4,28,"viewed"
13910,1013,"2024-06-14","Plan Selection",3,29,"viewed"
13911,1889,"2024-05-23","Home",1,204,"viewed"
13912,941,"2024-04-24","Pricing Page",2,44,"dropped"
13913,904,"2024-03-03","Payment",4,35,"dropped"
13914,795,"2024-06-18","Confirmation",5,143,"converted"
13915,1952,"2024-02-14","Pricing Page",2,51,"clicked"
13916,268,"2024-04-06","Pricing Page",2,48,"dropped"
13917,2038,"2024-05-20","Payment",4,192,"dropped"
13918,889,"2024-03-25","Pricing Page",2,61,"clicked"
13919,2957,"2024-06-11","Plan Selection",3,206,"clicked"
13920,1637,"2024-05-31","Plan Selection",3,46,"clicked"
13921,2907,"2024-06-17","Payment",4,11,"viewed"
13922,2126,"2024-02-25","Pricing Page",2,34,"clicked"
13923,2388,"2024-04-29","Confirmation",5,121,"converted"
13924,233,"2024-05-08","Pricing Page",2,50,"dropped"
13925,1134,"2024-04-05","Plan Selection",3,201,"clicked"
13926,1208,"2024-02-15","Home",1,104,"dropped"
13927,2094,"2024-05-28","Home",1,133,"dropped"
13928,922,"2024-03-21","Pricing Page",2,42,"clicked"
13929,2106,"2024-01-06","Home",1,50,"viewed"
13930,1592,"2024-02-01","Pricing Page",2,54,"dropped"
13931,363,"2024-04-27","Payment",4,96,"clicked"
13932,1200,"2024-03-09","Plan Selection",3,80,"viewed"
13933,948,"2024-04-09","Payment",4,91,"clicked"
13934,2273,"2024-01-01","Payment",4,140,"dropped"
13935,1081,"2024-04-21","Confirmation",5,29,"converted"
13936,1573,"2024-02-29","Home",1,83,"viewed"
13937,211,"2024-03-21","Home",1,146,"clicked"
13938,2938,"2024-05-03","Pricing Page",2,46,"dropped"
13939,1239,"2024-06-10","Pricing Page",2,50,"dropped"
13940,2865,"2024-03-21","Pricing Page",2,52,"dropped"
13941,2674,"2024-05-02","Plan Selection",3,121,"viewed"
13942,1404,"2024-03-23","Confirmation",5,17,"converted"
13943,1629,"2024-04-18","Pricing Page",2,40,"dropped"
13944,1236,"2024-01-07","Confirmation",5,144,"converted"
13945,1453,"2024-03-14","Plan Selection",3,150,"viewed"
13946,2135,"2024-02-17","Home",1,34,"dropped"
13947,2731,"2024-03-11","Pricing Page",2,56,"viewed"
13948,1418,"2024-06-06","Confirmation",5,29,"converted"
13949,1947,"2024-06-22","Payment",4,81,"dropped"
13950,454,"2024-01-05","Plan Selection",3,57,"dropped"
13951,1008,"2024-01-09","Pricing Page",2,30,"dropped"
13952,1862,"2024-01-23","Payment",4,100,"viewed"
13953,1440,"2024-03-30","Home",1,152,"clicked"
13954,162,"2024-06-22","Plan Selection",3,56,"clicked"
13955,2371,"2024-01-11","Confirmation",5,103,"converted"
13956,1618,"2024-02-24","Confirmation",5,113,"converted"
13957,2828,"2024-01-29","Confirmation",5,68,"converted"
13958,1851,"2024-02-06","Home",1,39,"clicked"
13959,2871,"2024-06-20","Payment",4,113,"viewed"
13960,931,"2024-04-24","Pricing Page",2,45,"dropped"
13961,94,"2024-03-29","Pricing Page",2,47,"dropped"
13962,1550,"2024-01-21","Home",1,148,"clicked"
13963,504,"2024-03-29","Confirmation",5,69,"converted"
13964,1859,"2024-02-07","Home",1,66,"viewed"
13965,1546,"2024-06-22","Pricing Page",2,47,"viewed"
13966,1548,"2024-06-09","Confirmation",5,173,"converted"
13967,1189,"2024-04-05","Pricing Page",2,58,"dropped"
13968,1370,"2024-06-22","Pricing Page",2,44,"clicked"
13969,796,"2024-06-29","Home",1,10,"clicked"
13970,157,"2024-01-05","Confirmation",5,167,"converted"
13971,62,"2024-05-13","Plan Selection",3,199,"viewed"
13972,1059,"2024-02-14","Home",1,36,"dropped"
13973,952,"2024-01-29","Payment",4,143,"viewed"
13974,728,"2024-05-01","Plan Selection",3,25,"clicked"
13975,1411,"2024-05-11","Pricing Page",2,66,"dropped"
13976,2358,"2024-04-04","Pricing Page",2,57,"dropped"
13977,2396,"2024-02-29","Pricing Page",2,39,"viewed"
13978,2935,"2024-04-07","Payment",4,45,"viewed"
13979,1610,"2024-06-01","Plan Selection",3,97,"clicked"
13980,2310,"2024-04-18","Plan Selection",3,132,"dropped"
13981,828,"2024-02-25","Plan Selection",3,140,"dropped"
13982,1987,"2024-06-18","Plan Selection",3,137,"dropped"
13983,1992,"2024-06-25","Confirmation",5,115,"converted"
13984,2887,"2024-02-11","Pricing Page",2,48,"dropped"
13985,1378,"2024-04-05","Pricing Page",2,60,"viewed"
13986,1332,"2024-03-14","Plan Selection",3,68,"clicked"
13987,2611,"2024-02-25","Confirmation",5,140,"converted"
13988,1591,"2024-05-04","Payment",4,44,"clicked"
13989,346,"2024-04-17","Plan Selection",3,79,"viewed"
13990,889,"2024-06-07","Pricing Page",2,60,"dropped"
13991,1998,"2024-01-28","Payment",4,88,"viewed"
13992,128,"2024-02-21","Pricing Page",2,48,"dropped"
13993,2713,"2024-01-17","Payment",4,104,"dropped"
13994,328,"2024-02-12","Payment",4,106,"viewed"
13995,330,"2024-05-26","Payment",4,48,"viewed"
13996,1215,"2024-04-24","Confirmation",5,171,"converted"
13997,665,"2024-05-03","Payment",4,148,"dropped"
13998,50,"2024-03-18","Home",1,33,"clicked"
13999,1195,"2024-06-19","Plan Selection",3,154,"dropped"
14000,661,"2024-06-06","Plan Selection",3,186,"clicked"
14001,2713,"2024-04-16","Pricing Page",2,51,"dropped"
14002,233,"2024-06-20","Pricing Page",2,57,"clicked"
14003,2171,"2024-03-17","Confirmation",5,105,"converted"
14004,1606,"2024-02-14","Plan Selection",3,83,"viewed"
14005,2262,"2024-06-04","Home",1,122,"viewed"
14006,2875,"2024-04-19","Home",1,193,"dropped"
14007,2889,"2024-03-11","Home",1,27,"clicked"
14008,493,"2024-06-23","Pricing Page",2,61,"viewed"
14009,1278,"2024-02-13","Confirmation",5,194,"converted"
14010,2483,"2024-03-07","Pricing Page",2,50,"dropped"
14011,2329,"2024-05-20","Plan Selection",3,88,"clicked"
14012,1473,"2024-03-23","Payment",4,132,"viewed"
14013,1612,"2024-04-30","Plan Selection",3,116,"clicked"
14014,310,"2024-06-11","Home",1,62,"viewed"
14015,2566,"2024-01-17","Confirmation",5,51,"converted"
14016,1025,"2024-01-16","Pricing Page",2,54,"viewed"
14017,2040,"2024-06-16","Plan Selection",3,45,"dropped"
14018,87,"2024-05-26","Confirmation",5,78,"converted"
14019,2542,"2024-02-08","Plan Selection",3,203,"clicked"
14020,1306,"2024-03-09","Plan Selection",3,160,"dropped"
14021,2745,"2024-03-26","Plan Selection",3,135,"clicked"
14022,2130,"2024-04-17","Payment",4,82,"clicked"
14023,1747,"2024-06-13","Payment",4,57,"viewed"
14024,976,"2024-02-07","Home",1,137,"dropped"
14025,796,"2024-02-09","Pricing Page",2,55,"dropped"
14026,2756,"2024-05-13","Confirmation",5,96,"converted"
14027,1102,"2024-04-08","Plan Selection",3,105,"clicked"
14028,459,"2024-02-08","Plan Selection",3,96,"clicked"
14029,873,"2024-03-31","Plan Selection",3,140,"clicked"
14030,2647,"2024-02-25","Confirmation",5,120,"converted"
14031,206,"2024-05-04","Pricing Page",2,42,"dropped"
14032,2225,"2024-04-15","Plan Selection",3,151,"clicked"
14033,607,"2024-04-21","Pricing Page",2,53,"dropped"
14034,514,"2024-03-19","Plan Selection",3,201,"viewed"
14035,827,"2024-06-10","Plan Selection",3,104,"clicked"
14036,2951,"2024-03-26","Pricing Page",2,58,"dropped"
14037,2165,"2024-01-27","Plan Selection",3,80,"dropped"
14038,1204,"2024-05-12","Pricing Page",2,39,"viewed"
14039,650,"2024-03-27","Payment",4,67,"dropped"
14040,346,"2024-06-28","Plan Selection",3,31,"viewed"
14041,214,"2024-02-28","Pricing Page",2,31,"viewed"
14042,2435,"2024-01-19","Home",1,26,"dropped"
14043,1858,"2024-04-14","Home",1,96,"dropped"
14044,86,"2024-06-20","Plan Selection",3,86,"viewed"
14045,2148,"2024-04-30","Home",1,187,"viewed"
14046,2777,"2024-06-06","Plan Selection",3,62,"clicked"
14047,539,"2024-01-21","Home",1,176,"dropped"
14048,2368,"2024-05-19","Pricing Page",2,43,"dropped"
14049,1235,"2024-06-10","Pricing Page",2,51,"dropped"
14050,713,"2024-04-30","Plan Selection",3,15,"clicked"
14051,1562,"2024-04-26","Plan Selection",3,81,"viewed"
14052,88,"2024-05-03","Pricing Page",2,55,"viewed"
14053,2223,"2024-01-06","Confirmation",5,111,"converted"
14054,2350,"2024-03-12","Plan Selection",3,187,"clicked"
14055,949,"2024-05-24","Home",1,161,"viewed"
14056,815,"2024-02-11","Pricing Page",2,57,"clicked"
14057,1490,"2024-04-04","Home",1,22,"viewed"
14058,1563,"2024-05-20","Pricing Page",2,45,"dropped"
14059,1649,"2024-06-27","Pricing Page",2,53,"clicked"
14060,2634,"2024-03-01","Home",1,57,"dropped"
14061,1385,"2024-02-07","Plan Selection",3,127,"dropped"
14062,1052,"2024-05-03","Pricing Page",2,59,"dropped"
14063,2017,"2024-04-27","Pricing Page",2,44,"dropped"
14064,518,"2024-05-20","Pricing Page",2,53,"dropped"
14065,253,"2024-05-27","Payment",4,139,"viewed"
14066,57,"2024-05-09","Plan Selection",3,91,"clicked"
14067,1048,"2024-02-06","Confirmation",5,44,"converted"
14068,2984,"2024-03-23","Pricing Page",2,42,"viewed"
14069,2696,"2024-06-06","Plan Selection",3,131,"dropped"
14070,2113,"2024-02-07","Confirmation",5,13,"converted"
14071,922,"2024-03-27","Pricing Page",2,66,"dropped"
14072,1420,"2024-04-18","Plan Selection",3,18,"clicked"
14073,1240,"2024-04-08","Pricing Page",2,60,"dropped"
14074,657,"2024-02-10","Pricing Page",2,50,"dropped"
14075,757,"2024-01-10","Pricing Page",2,39,"dropped"
14076,2477,"2024-04-25","Plan Selection",3,135,"dropped"
14077,573,"2024-06-13","Confirmation",5,44,"converted"
14078,2747,"2024-01-12","Plan Selection",3,138,"clicked"
14079,1905,"2024-04-25","Pricing Page",2,53,"clicked"
14080,2479,"2024-01-24","Home",1,97,"viewed"
14081,554,"2024-05-28","Plan Selection",3,71,"viewed"
14082,1399,"2024-05-05","Home",1,71,"clicked"
14083,1624,"2024-05-30","Plan Selection",3,47,"clicked"
14084,352,"2024-04-13","Plan Selection",3,181,"viewed"
14085,484,"2024-04-11","Pricing Page",2,66,"clicked"
14086,125,"2024-06-06","Pricing Page",2,52,"clicked"
14087,671,"2024-06-16","Confirmation",5,21,"converted"
14088,1174,"2024-05-20","Plan Selection",3,55,"viewed"
14089,933,"2024-04-11","Payment",4,142,"viewed"
14090,1532,"2024-03-23","Payment",4,87,"viewed"
14091,676,"2024-01-18","Payment",4,156,"dropped"
14092,80,"2024-03-13","Confirmation",5,94,"converted"
14093,1010,"2024-03-16","Home",1,28,"clicked"
14094,2986,"2024-02-08","Home",1,167,"viewed"
14095,134,"2024-02-02","Payment",4,56,"viewed"
14096,2567,"2024-04-08","Home",1,28,"dropped"
14097,2701,"2024-03-12","Pricing Page",2,34,"viewed"
14098,254,"2024-05-10","Pricing Page",2,57,"dropped"
14099,2688,"2024-06-23","Home",1,171,"viewed"
14100,1866,"2024-02-21","Plan Selection",3,203,"dropped"
14101,2313,"2024-03-23","Confirmation",5,92,"converted"
14102,584,"2024-05-13","Home",1,73,"clicked"
14103,1052,"2024-06-25","Payment",4,47,"clicked"
14104,2486,"2024-05-07","Home",1,22,"dropped"
14105,2543,"2024-04-21","Plan Selection",3,179,"viewed"
14106,1800,"2024-01-20","Payment",4,90,"viewed"
14107,1940,"2024-06-15","Plan Selection",3,127,"viewed"
14108,2685,"2024-05-02","Plan Selection",3,104,"clicked"
14109,2754,"2024-05-22","Home",1,110,"viewed"
14110,1473,"2024-03-23","Payment",4,134,"viewed"
14111,2315,"2024-05-01","Home",1,51,"viewed"
14112,2811,"2024-06-19","Confirmation",5,155,"converted"
14113,2730,"2024-03-06","Home",1,67,"dropped"
14114,784,"2024-04-23","Pricing Page",2,64,"dropped"
14115,2629,"2024-03-29","Payment",4,142,"viewed"
14116,480,"2024-02-26","Home",1,99,"dropped"
14117,2212,"2024-04-24","Confirmation",5,188,"converted"
14118,1771,"2024-02-18","Plan Selection",3,29,"viewed"
14119,1193,"2024-05-20","Plan Selection",3,28,"clicked"
14120,2220,"2024-03-30","Pricing Page",2,60,"dropped"
14121,2391,"2024-06-22","Pricing Page",2,41,"dropped"
14122,2210,"2024-03-16","Payment",4,34,"viewed"
14123,1682,"2024-06-02","Plan Selection",3,55,"clicked"
14124,2105,"2024-01-14","Pricing Page",2,34,"viewed"
14125,1250,"2024-01-26","Pricing Page",2,53,"clicked"
14126,2670,"2024-03-28","Payment",4,58,"dropped"
14127,925,"2024-04-03","Plan Selection",3,157,"viewed"
14128,1086,"2024-04-30","Pricing Page",2,43,"dropped"
14129,1718,"2024-02-03","Home",1,98,"viewed"
14130,2192,"2024-05-28","Confirmation",5,26,"converted"
14131,2085,"2024-02-10","Home",1,101,"dropped"
14132,2023,"2024-05-14","Plan Selection",3,66,"clicked"
14133,2101,"2024-04-12","Payment",4,12,"viewed"
14134,294,"2024-01-02","Payment",4,158,"clicked"
14135,2995,"2024-04-29","Pricing Page",2,53,"clicked"
14136,2168,"2024-04-30","Home",1,171,"clicked"
14137,1008,"2024-01-05","Home",1,115,"clicked"
14138,2292,"2024-01-03","Payment",4,177,"viewed"
14139,2473,"2024-04-03","Home",1,204,"clicked"
14140,2529,"2024-04-10","Pricing Page",2,56,"dropped"
14141,2505,"2024-01-28","Pricing Page",2,53,"dropped"
14142,1248,"2024-04-24","Confirmation",5,135,"converted"
14143,1300,"2024-02-20","Home",1,137,"viewed"
14144,1752,"2024-02-10","Pricing Page",2,34,"clicked"
14145,55,"2024-06-28","Confirmation",5,123,"converted"
14146,307,"2024-05-27","Payment",4,82,"clicked"
14147,1769,"2024-03-02","Confirmation",5,136,"converted"
14148,1103,"2024-06-19","Plan Selection",3,55,"clicked"
14149,2479,"2024-02-10","Plan Selection",3,128,"viewed"
14150,612,"2024-01-06","Plan Selection",3,137,"clicked"
14151,2537,"2024-04-13","Pricing Page",2,64,"dropped"
14152,1331,"2024-06-26","Plan Selection",3,194,"viewed"
14153,2117,"2024-06-01","Home",1,204,"clicked"
14154,2722,"2024-05-31","Pricing Page",2,63,"viewed"
14155,2594,"2024-04-27","Plan Selection",3,69,"clicked"
14156,2385,"2024-03-06","Pricing Page",2,32,"dropped"
14157,652,"2024-05-27","Pricing Page",2,57,"dropped"
14158,585,"2024-06-06","Payment",4,59,"viewed"
14159,2537,"2024-03-27","Payment",4,168,"clicked"
14160,2235,"2024-03-23","Home",1,173,"viewed"
14161,1209,"2024-01-19","Pricing Page",2,37,"dropped"
14162,70,"2024-01-06","Home",1,79,"clicked"
14163,900,"2024-01-18","Plan Selection",3,131,"clicked"
14164,1986,"2024-03-17","Home",1,77,"clicked"
14165,1738,"2024-06-19","Confirmation",5,27,"converted"
14166,1465,"2024-02-02","Pricing Page",2,47,"clicked"
14167,672,"2024-03-06","Home",1,121,"clicked"
14168,1202,"2024-05-16","Plan Selection",3,128,"clicked"
14169,1500,"2024-05-12","Home",1,120,"clicked"
14170,2667,"2024-04-04","Confirmation",5,32,"converted"
14171,2307,"2024-03-31","Home",1,103,"viewed"
14172,1241,"2024-05-20","Plan Selection",3,176,"clicked"
14173,2498,"2024-03-07","Pricing Page",2,47,"viewed"
14174,1686,"2024-02-13","Plan Selection",3,193,"dropped"
14175,752,"2024-02-15","Pricing Page",2,52,"dropped"
14176,2787,"2024-06-19","Confirmation",5,172,"converted"
14177,840,"2024-06-22","Confirmation",5,194,"converted"
14178,2194,"2024-06-09","Pricing Page",2,55,"dropped"
14179,62,"2024-04-27","Home",1,194,"dropped"
14180,2113,"2024-02-13","Home",1,145,"dropped"
14181,2056,"2024-06-29","Confirmation",5,150,"converted"
14182,2076,"2024-03-04","Plan Selection",3,87,"viewed"
14183,429,"2024-01-25","Pricing Page",2,54,"dropped"
14184,1279,"2024-06-28","Plan Selection",3,105,"clicked"
14185,382,"2024-05-06","Home",1,105,"dropped"
14186,2407,"2024-06-06","Confirmation",5,20,"converted"
14187,1437,"2024-02-11","Plan Selection",3,186,"clicked"
14188,2056,"2024-04-23","Home",1,113,"clicked"
14189,618,"2024-06-25","Pricing Page",2,47,"clicked"
14190,809,"2024-05-27","Pricing Page",2,64,"dropped"
14191,928,"2024-05-21","Confirmation",5,131,"converted"
14192,219,"2024-04-06","Pricing Page",2,57,"viewed"
14193,1987,"2024-04-06","Plan Selection",3,168,"viewed"
14194,743,"2024-03-25","Plan Selection",3,110,"viewed"
14195,1061,"2024-03-22","Home",1,137,"clicked"
14196,139,"2024-03-23","Home",1,75,"dropped"
14197,256,"2024-05-22","Plan Selection",3,25,"clicked"
14198,1073,"2024-05-31","Home",1,14,"viewed"
14199,2607,"2024-06-27","Pricing Page",2,57,"dropped"
14200,1518,"2024-04-28","Payment",4,167,"viewed"
14201,347,"2024-03-29","Home",1,209,"viewed"
14202,1680,"2024-05-01","Plan Selection",3,71,"clicked"
14203,2518,"2024-04-07","Home",1,55,"viewed"
14204,1506,"2024-04-18","Pricing Page",2,56,"dropped"
14205,462,"2024-06-27","Pricing Page",2,49,"dropped"
14206,380,"2024-02-23","Home",1,125,"viewed"
14207,1035,"2024-06-07","Pricing Page",2,40,"dropped"
14208,2614,"2024-01-13","Plan Selection",3,89,"viewed"
14209,2810,"2024-02-07","Pricing Page",2,45,"viewed"
14210,1981,"2024-05-25","Home",1,162,"viewed"
14211,888,"2024-02-29","Payment",4,157,"clicked"
14212,231,"2024-01-02","Payment",4,24,"viewed"
14213,908,"2024-05-24","Home",1,16,"viewed"
14214,1404,"2024-04-18","Plan Selection",3,32,"viewed"
14215,2254,"2024-02-24","Pricing Page",2,42,"dropped"
14216,131,"2024-03-23","Home",1,78,"clicked"
14217,1335,"2024-03-02","Pricing Page",2,53,"viewed"
14218,2146,"2024-01-27","Plan Selection",3,116,"viewed"
14219,2486,"2024-03-28","Confirmation",5,46,"converted"
14220,410,"2024-01-25","Pricing Page",2,56,"clicked"
14221,2056,"2024-03-16","Home",1,179,"dropped"
14222,1134,"2024-03-01","Plan Selection",3,153,"viewed"
14223,1974,"2024-03-13","Home",1,188,"clicked"
14224,1125,"2024-04-26","Home",1,112,"clicked"
14225,2786,"2024-05-18","Home",1,195,"clicked"
14226,2061,"2024-06-22","Plan Selection",3,155,"clicked"
14227,741,"2024-05-19","Home",1,72,"dropped"
14228,34,"2024-03-28","Pricing Page",2,51,"dropped"
14229,1540,"2024-01-04","Plan Selection",3,150,"viewed"
14230,543,"2024-02-29","Home",1,125,"clicked"
14231,2929,"2024-02-16","Pricing Page",2,30,"viewed"
14232,2200,"2024-05-28","Confirmation",5,28,"converted"
14233,2152,"2024-02-27","Pricing Page",2,35,"clicked"
14234,1806,"2024-01-23","Payment",4,143,"viewed"
14235,1646,"2024-01-03","Pricing Page",2,32,"dropped"
14236,2124,"2024-06-19","Plan Selection",3,23,"viewed"
14237,2488,"2024-02-29","Home",1,157,"clicked"
14238,198,"2024-04-11","Plan Selection",3,89,"dropped"
14239,1338,"2024-06-02","Confirmation",5,13,"converted"
14240,1023,"2024-04-28","Pricing Page",2,47,"clicked"
14241,2776,"2024-02-27","Payment",4,36,"dropped"
14242,1988,"2024-05-02","Pricing Page",2,65,"dropped"
14243,642,"2024-06-12","Payment",4,143,"viewed"
14244,1717,"2024-05-09","Payment",4,33,"dropped"
14245,2330,"2024-05-26","Plan Selection",3,37,"clicked"
14246,1023,"2024-01-10","Pricing Page",2,31,"clicked"
14247,651,"2024-05-04","Payment",4,191,"dropped"
14248,66,"2024-04-30","Pricing Page",2,46,"clicked"
14249,1262,"2024-01-26","Pricing Page",2,52,"clicked"
14250,2808,"2024-03-08","Home",1,47,"viewed"
14251,590,"2024-05-11","Home",1,19,"dropped"
14252,1135,"2024-04-14","Payment",4,14,"viewed"
14253,786,"2024-05-08","Payment",4,140,"dropped"
14254,141,"2024-02-11","Home",1,77,"viewed"
14255,1159,"2024-06-09","Pricing Page",2,60,"viewed"
14256,304,"2024-06-13","Pricing Page",2,52,"clicked"
14257,874,"2024-02-03","Home",1,140,"dropped"
14258,2302,"2024-03-13","Plan Selection",3,69,"clicked"
14259,164,"2024-01-19","Pricing Page",2,43,"dropped"
14260,2259,"2024-01-17","Home",1,146,"viewed"
14261,578,"2024-03-16","Plan Selection",3,62,"viewed"
14262,617,"2024-04-25","Plan Selection",3,191,"viewed"
14263,1452,"2024-06-11","Home",1,112,"clicked"
14264,1947,"2024-06-17","Plan Selection",3,166,"viewed"
14265,1427,"2024-01-16","Confirmation",5,153,"converted"
14266,1796,"2024-06-01","Pricing Page",2,56,"clicked"
14267,2809,"2024-03-18","Pricing Page",2,48,"clicked"
14268,1496,"2024-03-12","Pricing Page",2,35,"clicked"
14269,2301,"2024-03-24","Home",1,135,"dropped"
14270,2263,"2024-03-11","Plan Selection",3,69,"clicked"
14271,397,"2024-03-21","Payment",4,173,"clicked"
14272,1609,"2024-06-09","Payment",4,103,"viewed"
14273,2786,"2024-01-08","Pricing Page",2,59,"clicked"
14274,705,"2024-02-18","Plan Selection",3,94,"dropped"
