session_id,user_id,session_date,screen_name,funnel_stage,time_spent_seconds,action_taken,month,month_name,session_period
12285,2278,2024-04-09,Pricing Page,2,57,viewed,4,Apr,Post-Update
12286,1789,2024-02-12,Pricing Page,2,37,dropped,2,Feb,Pre-Update
12287,2171,2024-02-28,Pricing Page,2,37,viewed,2,Feb,Pre-Update
12288,384,2024-05-04,Home,1,43,viewed,5,May,Post-Update
12289,32,2024-06-19,Plan Selection,3,134,dropped,6,Jun,Post-Update
12290,1055,2024-04-22,Home,1,100,dropped,4,Apr,Post-Update
12291,2932,2024-05-04,Pricing Page,2,51,clicked,5,May,Post-Update
12292,382,2024-04-13,Pricing Page,2,59,dropped,4,Apr,Post-Update
12293,797,2024-01-18,Plan Selection,3,39,viewed,1,Jan,Pre-Update
12294,2683,2024-03-26,Plan Selection,3,207,viewed,3,Mar,Post-Update
12295,1400,2024-05-02,Confirmation,5,199,converted,5,May,Post-Update
12296,2267,2024-06-17,Pricing Page,2,40,dropped,6,Jun,Post-Update
12297,1347,2024-02-06,Plan Selection,3,159,viewed,2,Feb,Pre-Update
12298,1069,2024-04-22,Home,1,84,viewed,4,Apr,Post-Update
12299,1439,2024-02-12,Payment,4,16,viewed,2,Feb,Pre-Update
12300,1430,2024-04-25,Payment,4,187,dropped,4,Apr,Post-Update
12301,470,2024-02-21,Confirmation,5,204,converted,2,Feb,Pre-Update
12302,2858,2024-06-03,Pricing Page,2,51,dropped,6,Jun,Post-Update
12303,2917,2024-04-29,Pricing Page,2,65,dropped,4,Apr,Post-Update
12304,793,2024-01-25,Payment,4,204,dropped,1,Jan,Pre-Update
12305,755,2024-04-11,Home,1,114,clicked,4,Apr,Post-Update
12306,2786,2024-01-26,Confirmation,5,50,converted,1,Jan,Pre-Update
12307,720,2024-04-16,Pricing Page,2,48,dropped,4,Apr,Post-Update
12308,1125,2024-04-21,Confirmation,5,199,converted,4,Apr,Post-Update
12309,2572,2024-03-21,Plan Selection,3,194,viewed,3,Mar,Post-Update
12310,1523,2024-04-13,Pricing Page,2,38,dropped,4,Apr,Post-Update
12311,524,2024-05-13,Home,1,120,clicked,5,May,Post-Update
12312,2786,2024-05-04,Plan Selection,3,46,viewed,5,May,Post-Update
12313,922,2024-04-22,Home,1,20,viewed,4,Apr,Post-Update
12314,1133,2024-05-19,Plan Selection,3,61,dropped,5,May,Post-Update
12315,17,2024-04-10,Payment,4,48,viewed,4,Apr,Post-Update
12316,1774,2024-01-11,Plan Selection,3,94,clicked,1,Jan,Pre-Update
12317,1496,2024-05-30,Plan Selection,3,182,clicked,5,May,Post-Update
12318,2538,2024-03-08,Pricing Page,2,45,clicked,3,Mar,Pre-Update
12319,613,2024-03-12,Pricing Page,2,47,viewed,3,Mar,Pre-Update
12320,2396,2024-02-13,Payment,4,64,viewed,2,Feb,Pre-Update
12321,2992,2024-01-19,Plan Selection,3,59,viewed,1,Jan,Pre-Update
12322,2283,2024-05-07,Pricing Page,2,41,viewed,5,May,Post-Update
12323,271,2024-05-18,Plan Selection,3,102,viewed,5,May,Post-Update
12324,2831,2024-05-09,Payment,4,129,viewed,5,May,Post-Update
12325,2633,2024-02-04,Pricing Page,2,59,viewed,2,Feb,Pre-Update
12326,2836,2024-05-23,Home,1,65,viewed,5,May,Post-Update
12327,351,2024-04-21,Payment,4,167,viewed,4,Apr,Post-Update
12328,1222,2024-05-20,Plan Selection,3,202,viewed,5,May,Post-Update
12329,889,2024-06-24,Confirmation,5,194,converted,6,Jun,Post-Update
12330,2160,2024-05-29,Confirmation,5,84,converted,5,May,Post-Update
12331,2889,2024-05-04,Plan Selection,3,155,viewed,5,May,Post-Update
12332,1771,2024-01-17,Plan Selection,3,34,clicked,1,Jan,Pre-Update
12333,1566,2024-06-07,Payment,4,98,viewed,6,Jun,Post-Update
12334,1591,2024-03-01,Home,1,96,viewed,3,Mar,Pre-Update
12335,696,2024-03-20,Pricing Page,2,42,dropped,3,Mar,Post-Update
12336,625,2024-01-04,Pricing Page,2,37,viewed,1,Jan,Pre-Update
12337,2118,2024-06-01,Home,1,209,viewed,6,Jun,Post-Update
12338,916,2024-04-09,Payment,4,122,clicked,4,Apr,Post-Update
12339,2231,2024-06-04,Home,1,148,clicked,6,Jun,Post-Update
12340,1243,2024-02-02,Plan Selection,3,154,viewed,2,Feb,Pre-Update
12341,319,2024-04-12,Plan Selection,3,190,viewed,4,Apr,Post-Update
12342,184,2024-03-20,Home,1,169,viewed,3,Mar,Post-Update
12343,567,2024-02-05,Pricing Page,2,43,viewed,2,Feb,Pre-Update
12344,1520,2024-04-27,Plan Selection,3,136,dropped,4,Apr,Post-Update
12345,586,2024-06-15,Home,1,75,clicked,6,Jun,Post-Update
12346,2866,2024-01-03,Home,1,196,dropped,1,Jan,Pre-Update
12347,1962,2024-06-28,Home,1,22,clicked,6,Jun,Post-Update
12348,726,2024-03-04,Home,1,28,clicked,3,Mar,Pre-Update
12349,1875,2024-06-26,Home,1,48,viewed,6,Jun,Post-Update
12350,2528,2024-04-11,Pricing Page,2,58,dropped,4,Apr,Post-Update
12351,2712,2024-05-15,Home,1,202,viewed,5,May,Post-Update
12352,1556,2024-04-09,Home,1,72,viewed,4,Apr,Post-Update
12353,19,2024-01-12,Pricing Page,2,39,clicked,1,Jan,Pre-Update
12354,561,2024-01-14,Payment,4,186,viewed,1,Jan,Pre-Update
12355,127,2024-03-13,Payment,4,48,clicked,3,Mar,Pre-Update
12356,22,2024-01-17,Pricing Page,2,55,dropped,1,Jan,Pre-Update
12357,1573,2024-04-11,Pricing Page,2,51,dropped,4,Apr,Post-Update
12358,1393,2024-04-25,Payment,4,22,viewed,4,Apr,Post-Update
12359,1304,2024-03-13,Plan Selection,3,70,clicked,3,Mar,Pre-Update
12360,388,2024-03-17,Payment,4,92,viewed,3,Mar,Post-Update
12361,2969,2024-03-15,Home,1,59,viewed,3,Mar,Post-Update
12362,2853,2024-06-19,Payment,4,100,viewed,6,Jun,Post-Update
12363,381,2024-04-08,Pricing Page,2,39,dropped,4,Apr,Post-Update
12364,585,2024-01-28,Home,1,104,viewed,1,Jan,Pre-Update
12365,1805,2024-04-17,Home,1,23,viewed,4,Apr,Post-Update
12366,2796,2024-02-02,Home,1,200,clicked,2,Feb,Pre-Update
12367,1349,2024-06-06,Confirmation,5,77,converted,6,Jun,Post-Update
12368,2198,2024-04-26,Home,1,46,viewed,4,Apr,Post-Update
12369,1962,2024-05-15,Payment,4,148,dropped,5,May,Post-Update
12370,1121,2024-04-18,Confirmation,5,131,converted,4,Apr,Post-Update
12371,1207,2024-02-02,Plan Selection,3,199,viewed,2,Feb,Pre-Update
12372,1197,2024-01-09,Home,1,19,dropped,1,Jan,Pre-Update
12373,1508,2024-01-23,Home,1,47,viewed,1,Jan,Pre-Update
12374,1382,2024-03-29,Home,1,171,viewed,3,Mar,Post-Update
12375,2759,2024-06-29,Pricing Page,2,41,viewed,6,Jun,Post-Update
12376,726,2024-03-23,Plan Selection,3,89,clicked,3,Mar,Post-Update
12377,1442,2024-03-12,Plan Selection,3,112,viewed,3,Mar,Pre-Update
12378,463,2024-06-22,Pricing Page,2,60,clicked,6,Jun,Post-Update
12379,1988,2024-06-23,Payment,4,55,viewed,6,Jun,Post-Update
12380,1890,2024-01-30,Confirmation,5,48,converted,1,Jan,Pre-Update
12381,441,2024-01-29,Pricing Page,2,38,dropped,1,Jan,Pre-Update
12382,2232,2024-05-21,Plan Selection,3,28,clicked,5,May,Post-Update
12383,2202,2024-03-24,Home,1,30,dropped,3,Mar,Post-Update
12384,2328,2024-02-12,Payment,4,107,viewed,2,Feb,Pre-Update
12385,491,2024-01-08,Plan Selection,3,102,dropped,1,Jan,Pre-Update
12386,1247,2024-04-17,Payment,4,185,dropped,4,Apr,Post-Update
12387,967,2024-01-07,Pricing Page,2,59,dropped,1,Jan,Pre-Update
12388,1040,2024-06-21,Payment,4,172,viewed,6,Jun,Post-Update
12389,2516,2024-04-23,Plan Selection,3,56,clicked,4,Apr,Post-Update
12390,2207,2024-05-28,Confirmation,5,12,converted,5,May,Post-Update
12391,1125,2024-05-31,Home,1,179,dropped,5,May,Post-Update
12392,1563,2024-04-12,Pricing Page,2,58,clicked,4,Apr,Post-Update
12393,185,2024-03-17,Confirmation,5,85,converted,3,Mar,Post-Update
12394,292,2024-03-05,Pricing Page,2,40,dropped,3,Mar,Pre-Update
12395,1242,2024-02-05,Payment,4,29,clicked,2,Feb,Pre-Update
12396,171,2024-03-27,Pricing Page,2,57,clicked,3,Mar,Post-Update
12397,326,2024-05-07,Home,1,175,clicked,5,May,Post-Update
12398,1073,2024-01-16,Pricing Page,2,46,clicked,1,Jan,Pre-Update
12399,2491,2024-01-09,Payment,4,123,viewed,1,Jan,Pre-Update
12400,1230,2024-02-02,Plan Selection,3,159,viewed,2,Feb,Pre-Update
12401,1803,2024-05-06,Plan Selection,3,83,viewed,5,May,Post-Update
12402,2059,2024-01-29,Payment,4,49,viewed,1,Jan,Pre-Update
12403,1001,2024-02-26,Plan Selection,3,176,clicked,2,Feb,Pre-Update
12404,2997,2024-03-31,Pricing Page,2,67,dropped,3,Mar,Post-Update
12405,926,2024-02-02,Confirmation,5,62,converted,2,Feb,Pre-Update
12406,1332,2024-03-18,Payment,4,157,clicked,3,Mar,Post-Update
12407,493,2024-06-29,Pricing Page,2,50,clicked,6,Jun,Post-Update
12408,95,2024-02-02,Payment,4,117,dropped,2,Feb,Pre-Update
12409,1621,2024-01-03,Pricing Page,2,34,clicked,1,Jan,Pre-Update
12410,2976,2024-03-26,Pricing Page,2,51,dropped,3,Mar,Post-Update
12411,1598,2024-01-21,Confirmation,5,109,converted,1,Jan,Pre-Update
12412,1767,2024-03-22,Pricing Page,2,39,clicked,3,Mar,Post-Update
12413,2496,2024-05-20,Pricing Page,2,56,viewed,5,May,Post-Update
12414,2451,2024-02-19,Confirmation,5,169,converted,2,Feb,Pre-Update
12415,627,2024-04-28,Plan Selection,3,67,clicked,4,Apr,Post-Update
12416,1595,2024-02-10,Plan Selection,3,201,dropped,2,Feb,Pre-Update
12417,409,2024-01-15,Confirmation,5,149,converted,1,Jan,Pre-Update
12418,1575,2024-04-06,Home,1,182,dropped,4,Apr,Post-Update
12419,1738,2024-05-24,Pricing Page,2,63,dropped,5,May,Post-Update
12420,2762,2024-01-23,Payment,4,201,dropped,1,Jan,Pre-Update
12421,172,2024-05-11,Pricing Page,2,43,dropped,5,May,Post-Update
12422,1946,2024-06-20,Payment,4,44,clicked,6,Jun,Post-Update
12423,2278,2024-03-18,Payment,4,10,clicked,3,Mar,Post-Update
12424,667,2024-05-19,Home,1,140,viewed,5,May,Post-Update
12425,1233,2024-01-07,Confirmation,5,140,converted,1,Jan,Pre-Update
12426,1186,2024-01-05,Confirmation,5,133,converted,1,Jan,Pre-Update
12427,796,2024-03-27,Plan Selection,3,118,viewed,3,Mar,Post-Update
12428,95,2024-03-06,Plan Selection,3,96,dropped,3,Mar,Pre-Update
12429,2941,2024-05-13,Payment,4,102,dropped,5,May,Post-Update
12430,579,2024-04-21,Pricing Page,2,56,clicked,4,Apr,Post-Update
12431,1053,2024-05-27,Home,1,154,clicked,5,May,Post-Update
12432,1191,2024-03-21,Home,1,168,viewed,3,Mar,Post-Update
12433,114,2024-04-08,Plan Selection,3,88,dropped,4,Apr,Post-Update
12434,1793,2024-04-04,Payment,4,104,viewed,4,Apr,Post-Update
12435,851,2024-04-18,Home,1,192,dropped,4,Apr,Post-Update
12436,2808,2024-02-20,Plan Selection,3,18,clicked,2,Feb,Pre-Update
12437,958,2024-01-24,Plan Selection,3,16,dropped,1,Jan,Pre-Update
12438,1253,2024-05-21,Plan Selection,3,201,viewed,5,May,Post-Update
12439,534,2024-03-23,Payment,4,81,clicked,3,Mar,Post-Update
12440,2185,2024-06-22,Plan Selection,3,33,viewed,6,Jun,Post-Update
12441,1999,2024-06-14,Plan Selection,3,38,viewed,6,Jun,Post-Update
12442,1379,2024-03-07,Pricing Page,2,35,clicked,3,Mar,Pre-Update
12443,450,2024-01-24,Pricing Page,2,49,clicked,1,Jan,Pre-Update
12444,803,2024-03-12,Home,1,153,dropped,3,Mar,Pre-Update
12445,98,2024-01-10,Home,1,152,dropped,1,Jan,Pre-Update
12446,25,2024-06-22,Payment,4,194,clicked,6,Jun,Post-Update
12447,2738,2024-04-10,Home,1,113,clicked,4,Apr,Post-Update
12448,2574,2024-06-01,Plan Selection,3,136,clicked,6,Jun,Post-Update
12449,1275,2024-03-01,Pricing Page,2,59,clicked,3,Mar,Pre-Update
12450,1230,2024-01-11,Home,1,37,clicked,1,Jan,Pre-Update
12451,249,2024-06-14,Pricing Page,2,65,clicked,6,Jun,Post-Update
12452,1374,2024-03-02,Pricing Page,2,46,viewed,3,Mar,Pre-Update
12453,1343,2024-05-20,Plan Selection,3,79,dropped,5,May,Post-Update
12454,1771,2024-04-13,Home,1,167,viewed,4,Apr,Post-Update
12455,2391,2024-01-17,Home,1,209,viewed,1,Jan,Pre-Update
12456,482,2024-02-26,Home,1,90,viewed,2,Feb,Pre-Update
12457,2704,2024-01-07,Pricing Page,2,39,dropped,1,Jan,Pre-Update
12458,1235,2024-06-05,Home,1,187,dropped,6,Jun,Post-Update
12459,161,2024-05-31,Home,1,143,dropped,5,May,Post-Update
12460,260,2024-05-21,Plan Selection,3,193,viewed,5,May,Post-Update
12461,1080,2024-06-18,Plan Selection,3,45,dropped,6,Jun,Post-Update
12462,2839,2024-03-21,Pricing Page,2,55,clicked,3,Mar,Post-Update
12463,2702,2024-02-29,Confirmation,5,161,converted,2,Feb,Pre-Update
12464,2817,2024-03-17,Pricing Page,2,43,dropped,3,Mar,Post-Update
12465,1781,2024-06-10,Plan Selection,3,151,clicked,6,Jun,Post-Update
12466,1219,2024-04-03,Pricing Page,2,45,dropped,4,Apr,Post-Update
12467,2570,2024-06-19,Home,1,187,dropped,6,Jun,Post-Update
12468,1230,2024-01-01,Payment,4,194,clicked,1,Jan,Pre-Update
12469,1509,2024-05-16,Pricing Page,2,38,dropped,5,May,Post-Update
12470,717,2024-03-22,Plan Selection,3,75,dropped,3,Mar,Post-Update
12471,508,2024-05-16,Pricing Page,2,40,dropped,5,May,Post-Update
12472,1472,2024-05-31,Plan Selection,3,17,dropped,5,May,Post-Update
12473,512,2024-05-03,Confirmation,5,112,converted,5,May,Post-Update
12474,2442,2024-04-07,Pricing Page,2,56,dropped,4,Apr,Post-Update
12475,1931,2024-03-03,Payment,4,194,dropped,3,Mar,Pre-Update
12476,1313,2024-03-24,Home,1,138,dropped,3,Mar,Post-Update
12477,29,2024-03-29,Pricing Page,2,55,clicked,3,Mar,Post-Update
12478,2555,2024-01-15,Payment,4,13,clicked,1,Jan,Pre-Update
12479,1868,2024-04-01,Plan Selection,3,164,viewed,4,Apr,Post-Update
12480,509,2024-01-28,Pricing Page,2,53,dropped,1,Jan,Pre-Update
12481,1743,2024-03-02,Confirmation,5,166,converted,3,Mar,Pre-Update
12482,64,2024-05-18,Payment,4,107,dropped,5,May,Post-Update
12483,1072,2024-02-23,Pricing Page,2,35,clicked,2,Feb,Pre-Update
12484,1537,2024-05-16,Pricing Page,2,63,clicked,5,May,Post-Update
12485,1408,2024-04-05,Pricing Page,2,54,dropped,4,Apr,Post-Update
12486,1734,2024-05-18,Home,1,43,clicked,5,May,Post-Update
12487,874,2024-05-21,Home,1,170,viewed,5,May,Post-Update
12488,778,2024-03-30,Plan Selection,3,200,viewed,3,Mar,Post-Update
12489,1963,2024-01-30,Payment,4,171,clicked,1,Jan,Pre-Update
12490,2609,2024-06-24,Pricing Page,2,47,viewed,6,Jun,Post-Update
12491,1219,2024-03-14,Payment,4,175,viewed,3,Mar,Pre-Update
12492,149,2024-01-24,Plan Selection,3,38,dropped,1,Jan,Pre-Update
12493,1540,2024-01-01,Pricing Page,2,40,dropped,1,Jan,Pre-Update
12494,2717,2024-02-29,Confirmation,5,134,converted,2,Feb,Pre-Update
12495,1020,2024-05-31,Home,1,77,dropped,5,May,Post-Update
12496,2713,2024-06-24,Home,1,155,clicked,6,Jun,Post-Update
12497,377,2024-06-01,Payment,4,135,viewed,6,Jun,Post-Update
12498,1066,2024-05-30,Home,1,10,viewed,5,May,Post-Update
12499,1634,2024-04-16,Pricing Page,2,63,dropped,4,Apr,Post-Update
12500,1756,2024-02-18,Plan Selection,3,34,viewed,2,Feb,Pre-Update
12501,2628,2024-05-31,Plan Selection,3,62,viewed,5,May,Post-Update
12502,1369,2024-03-01,Pricing Page,2,45,clicked,3,Mar,Pre-Update
12503,2473,2024-01-18,Confirmation,5,151,converted,1,Jan,Pre-Update
12504,1650,2024-04-22,Pricing Page,2,51,clicked,4,Apr,Post-Update
12505,2698,2024-06-21,Home,1,95,viewed,6,Jun,Post-Update
12506,1724,2024-06-22,Home,1,101,dropped,6,Jun,Post-Update
12507,225,2024-01-19,Pricing Page,2,35,dropped,1,Jan,Pre-Update
12508,1849,2024-06-25,Home,1,46,viewed,6,Jun,Post-Update
12509,2037,2024-06-04,Pricing Page,2,60,viewed,6,Jun,Post-Update
12510,1283,2024-03-02,Pricing Page,2,30,viewed,3,Mar,Pre-Update
12511,1333,2024-04-01,Pricing Page,2,53,viewed,4,Apr,Post-Update
12512,762,2024-03-10,Home,1,148,viewed,3,Mar,Pre-Update
12513,1961,2024-03-19,Home,1,148,viewed,3,Mar,Post-Update
12514,875,2024-05-30,Pricing Page,2,67,viewed,5,May,Post-Update
12515,2838,2024-05-27,Pricing Page,2,59,clicked,5,May,Post-Update
12516,305,2024-06-25,Plan Selection,3,195,viewed,6,Jun,Post-Update
12517,2673,2024-04-26,Plan Selection,3,179,clicked,4,Apr,Post-Update
12518,992,2024-06-16,Plan Selection,3,87,dropped,6,Jun,Post-Update
12519,68,2024-01-01,Confirmation,5,155,converted,1,Jan,Pre-Update
12520,2391,2024-05-24,Plan Selection,3,143,clicked,5,May,Post-Update
12521,1321,2024-05-13,Pricing Page,2,57,dropped,5,May,Post-Update
12522,1313,2024-06-26,Plan Selection,3,10,dropped,6,Jun,Post-Update
12523,698,2024-03-16,Pricing Page,2,59,dropped,3,Mar,Post-Update
12524,1816,2024-06-29,Home,1,179,viewed,6,Jun,Post-Update
12525,285,2024-02-23,Home,1,27,viewed,2,Feb,Pre-Update
12526,2907,2024-02-25,Plan Selection,3,58,clicked,2,Feb,Pre-Update
12527,2483,2024-02-07,Plan Selection,3,28,viewed,2,Feb,Pre-Update
12528,2837,2024-02-04,Home,1,14,viewed,2,Feb,Pre-Update
12529,2255,2024-03-24,Home,1,184,dropped,3,Mar,Post-Update
12530,1354,2024-04-20,Plan Selection,3,149,clicked,4,Apr,Post-Update
12531,2367,2024-05-26,Plan Selection,3,12,viewed,5,May,Post-Update
12532,2848,2024-05-16,Confirmation,5,71,converted,5,May,Post-Update
12533,2424,2024-01-21,Home,1,75,dropped,1,Jan,Pre-Update
12534,551,2024-02-10,Plan Selection,3,33,viewed,2,Feb,Pre-Update
12535,722,2024-03-21,Plan Selection,3,54,clicked,3,Mar,Post-Update
12536,514,2024-01-29,Pricing Page,2,56,clicked,1,Jan,Pre-Update
12537,374,2024-06-26,Plan Selection,3,153,dropped,6,Jun,Post-Update
12538,2541,2024-02-11,Plan Selection,3,80,viewed,2,Feb,Pre-Update
12539,1904,2024-03-05,Confirmation,5,78,converted,3,Mar,Pre-Update
12540,206,2024-02-26,Pricing Page,2,55,dropped,2,Feb,Pre-Update
12541,606,2024-04-13,Pricing Page,2,54,viewed,4,Apr,Post-Update
12542,487,2024-06-18,Home,1,45,clicked,6,Jun,Post-Update
12543,2867,2024-06-08,Plan Selection,3,27,viewed,6,Jun,Post-Update
12544,2290,2024-03-12,Plan Selection,3,61,dropped,3,Mar,Pre-Update
12545,972,2024-06-23,Payment,4,71,dropped,6,Jun,Post-Update
12546,429,2024-05-03,Confirmation,5,171,converted,5,May,Post-Update
12547,368,2024-02-05,Plan Selection,3,102,clicked,2,Feb,Pre-Update
12548,2952,2024-03-31,Plan Selection,3,63,viewed,3,Mar,Post-Update
12549,1762,2024-06-12,Payment,4,13,viewed,6,Jun,Post-Update
12550,526,2024-03-03,Home,1,199,dropped,3,Mar,Pre-Update
12551,2687,2024-01-07,Pricing Page,2,40,dropped,1,Jan,Pre-Update
12552,204,2024-05-05,Pricing Page,2,45,dropped,5,May,Post-Update
12553,707,2024-01-03,Pricing Page,2,52,clicked,1,Jan,Pre-Update
12554,2597,2024-03-28,Payment,4,145,viewed,3,Mar,Post-Update
12555,1625,2024-06-22,Home,1,10,clicked,6,Jun,Post-Update
12556,1221,2024-04-15,Plan Selection,3,163,viewed,4,Apr,Post-Update
12557,1030,2024-04-05,Plan Selection,3,94,clicked,4,Apr,Post-Update
12558,900,2024-04-11,Confirmation,5,169,converted,4,Apr,Post-Update
12559,877,2024-01-14,Plan Selection,3,68,viewed,1,Jan,Pre-Update
12560,2709,2024-04-26,Plan Selection,3,130,clicked,4,Apr,Post-Update
12561,1998,2024-06-01,Pricing Page,2,55,dropped,6,Jun,Post-Update
12562,2367,2024-06-28,Plan Selection,3,203,dropped,6,Jun,Post-Update
12563,1521,2024-02-21,Confirmation,5,141,converted,2,Feb,Pre-Update
12564,1723,2024-06-12,Payment,4,58,viewed,6,Jun,Post-Update
12565,1389,2024-05-25,Plan Selection,3,151,viewed,5,May,Post-Update
12566,691,2024-01-26,Home,1,128,viewed,1,Jan,Pre-Update
12567,102,2024-02-20,Pricing Page,2,49,clicked,2,Feb,Pre-Update
12568,173,2024-01-11,Home,1,104,viewed,1,Jan,Pre-Update
12569,1262,2024-02-06,Payment,4,31,clicked,2,Feb,Pre-Update
12570,824,2024-03-15,Pricing Page,2,65,viewed,3,Mar,Post-Update
12571,2332,2024-01-30,Pricing Page,2,58,dropped,1,Jan,Pre-Update
12572,1634,2024-06-09,Payment,4,87,clicked,6,Jun,Post-Update
12573,1143,2024-03-09,Payment,4,123,viewed,3,Mar,Pre-Update
12574,1266,2024-02-11,Confirmation,5,162,converted,2,Feb,Pre-Update
12575,446,2024-03-22,Payment,4,138,viewed,3,Mar,Post-Update
12576,553,2024-03-22,Plan Selection,3,46,viewed,3,Mar,Post-Update
12577,1329,2024-05-27,Payment,4,72,clicked,5,May,Post-Update
12578,1808,2024-01-16,Plan Selection,3,187,clicked,1,Jan,Pre-Update
12579,257,2024-05-20,Plan Selection,3,172,dropped,5,May,Post-Update
12580,1468,2024-06-09,Confirmation,5,36,converted,6,Jun,Post-Update
12581,2389,2024-04-14,Plan Selection,3,169,clicked,4,Apr,Post-Update
12582,2812,2024-02-22,Plan Selection,3,69,clicked,2,Feb,Pre-Update
12583,203,2024-04-11,Plan Selection,3,74,viewed,4,Apr,Post-Update
12584,119,2024-05-24,Payment,4,200,dropped,5,May,Post-Update
12585,2663,2024-06-28,Pricing Page,2,54,viewed,6,Jun,Post-Update
12586,1962,2024-05-01,Pricing Page,2,67,clicked,5,May,Post-Update
12587,2225,2024-03-28,Home,1,105,viewed,3,Mar,Post-Update
12588,2171,2024-01-23,Pricing Page,2,57,dropped,1,Jan,Pre-Update
12589,2972,2024-04-07,Plan Selection,3,199,clicked,4,Apr,Post-Update
12590,458,2024-06-24,Pricing Page,2,38,viewed,6,Jun,Post-Update
12591,1087,2024-02-03,Payment,4,144,viewed,2,Feb,Pre-Update
12592,287,2024-01-02,Payment,4,169,viewed,1,Jan,Pre-Update
12593,195,2024-02-14,Home,1,109,clicked,2,Feb,Pre-Update
12594,692,2024-01-22,Confirmation,5,31,converted,1,Jan,Pre-Update
12595,2607,2024-01-04,Pricing Page,2,40,dropped,1,Jan,Pre-Update
12596,2279,2024-05-04,Home,1,149,dropped,5,May,Post-Update
12597,208,2024-02-15,Home,1,104,dropped,2,Feb,Pre-Update
12598,2090,2024-05-27,Confirmation,5,115,converted,5,May,Post-Update
12599,1926,2024-04-24,Pricing Page,2,46,clicked,4,Apr,Post-Update
12600,2309,2024-04-30,Home,1,40,viewed,4,Apr,Post-Update
12601,2659,2024-03-17,Pricing Page,2,39,viewed,3,Mar,Post-Update
12602,534,2024-02-21,Confirmation,5,140,converted,2,Feb,Pre-Update
12603,1683,2024-06-01,Plan Selection,3,32,viewed,6,Jun,Post-Update
12604,1672,2024-06-02,Plan Selection,3,72,viewed,6,Jun,Post-Update
12605,896,2024-06-21,Payment,4,99,viewed,6,Jun,Post-Update
12606,2732,2024-04-19,Pricing Page,2,56,dropped,4,Apr,Post-Update
12607,1511,2024-05-03,Confirmation,5,108,converted,5,May,Post-Update
12608,2215,2024-02-08,Payment,4,127,clicked,2,Feb,Pre-Update
12609,886,2024-02-13,Pricing Page,2,54,dropped,2,Feb,Pre-Update
12610,627,2024-04-30,Plan Selection,3,106,clicked,4,Apr,Post-Update
12611,484,2024-06-01,Payment,4,38,clicked,6,Jun,Post-Update
12612,480,2024-02-13,Payment,4,195,clicked,2,Feb,Pre-Update
12613,1227,2024-05-12,Pricing Page,2,67,dropped,5,May,Post-Update
12614,2945,2024-01-29,Payment,4,166,clicked,1,Jan,Pre-Update
12615,1360,2024-02-03,Plan Selection,3,59,clicked,2,Feb,Pre-Update
12616,18,2024-03-10,Confirmation,5,83,converted,3,Mar,Pre-Update
12617,395,2024-04-09,Pricing Page,2,42,clicked,4,Apr,Post-Update
12618,2818,2024-04-28,Pricing Page,2,49,dropped,4,Apr,Post-Update
12619,676,2024-05-09,Confirmation,5,78,converted,5,May,Post-Update
12620,46,2024-01-10,Pricing Page,2,57,dropped,1,Jan,Pre-Update
12621,674,2024-01-20,Payment,4,22,viewed,1,Jan,Pre-Update
12622,720,2024-01-25,Confirmation,5,97,converted,1,Jan,Pre-Update
12623,804,2024-01-06,Pricing Page,2,50,clicked,1,Jan,Pre-Update
12624,2986,2024-05-10,Plan Selection,3,190,viewed,5,May,Post-Update
12625,1914,2024-02-03,Home,1,110,clicked,2,Feb,Pre-Update
12626,2783,2024-02-01,Home,1,185,dropped,2,Feb,Pre-Update
12627,388,2024-02-04,Plan Selection,3,52,clicked,2,Feb,Pre-Update
12628,1117,2024-04-28,Home,1,162,clicked,4,Apr,Post-Update
12629,1947,2024-01-15,Pricing Page,2,30,clicked,1,Jan,Pre-Update
12630,1165,2024-06-11,Pricing Page,2,66,clicked,6,Jun,Post-Update
12631,2326,2024-05-10,Pricing Page,2,43,dropped,5,May,Post-Update
12632,114,2024-05-30,Home,1,166,viewed,5,May,Post-Update
12633,1158,2024-05-04,Pricing Page,2,47,clicked,5,May,Post-Update
12634,2226,2024-04-01,Pricing Page,2,66,viewed,4,Apr,Post-Update
12635,1964,2024-04-10,Payment,4,95,viewed,4,Apr,Post-Update
12636,201,2024-02-29,Pricing Page,2,37,viewed,2,Feb,Pre-Update
12637,2126,2024-06-07,Pricing Page,2,56,dropped,6,Jun,Post-Update
12638,1741,2024-01-13,Plan Selection,3,168,dropped,1,Jan,Pre-Update
12639,1368,2024-05-20,Plan Selection,3,65,viewed,5,May,Post-Update
12640,883,2024-06-28,Home,1,97,viewed,6,Jun,Post-Update
12641,1045,2024-06-20,Plan Selection,3,132,viewed,6,Jun,Post-Update
12642,394,2024-05-01,Confirmation,5,176,converted,5,May,Post-Update
12643,789,2024-05-26,Pricing Page,2,63,dropped,5,May,Post-Update
12644,306,2024-06-11,Home,1,47,clicked,6,Jun,Post-Update
12645,1412,2024-01-25,Pricing Page,2,57,viewed,1,Jan,Pre-Update
12646,151,2024-06-27,Payment,4,194,clicked,6,Jun,Post-Update
12647,2081,2024-04-16,Payment,4,113,dropped,4,Apr,Post-Update
12648,1753,2024-05-31,Pricing Page,2,56,clicked,5,May,Post-Update
12649,844,2024-06-15,Payment,4,12,viewed,6,Jun,Post-Update
12650,2876,2024-03-12,Home,1,75,clicked,3,Mar,Pre-Update
